5.2878
0.58225
0.48246
0.74474
2.2236
1.0065
1.7019
2.8571
0.60797
1.2208
0.3355
1.6216
1.9852
7.3171
0.99074
3.5932
4.1667
0.94545
2.3529
1.3023
1.7735
1.6956
4.5442
2.104
2.8208
4.6667
3.8523
2.157
1.1599
1.4692
0.59355
0.68078
